Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLinkLight (FR) ,234000,187,73677,128,68689,59,4988,83,63773,59,62717,24,1056,104,9904,69,5972,35,3932
TPLinkLight (FR) ,235800,182,74322,127,69579,55,4743,81,64704,60,63780,21,924,101,9618,67,5799,34,3819
TPLinkLight (FR) ,237600,188,74606,127,69579,61,5027,85,64880,60,63780,25,1100,103,9726,67,5799,36,3927
TPLinkLight (FR) ,239400,188,74586,127,69579,61,5007,87,64968,60,63780,27,1188,101,9618,67,5799,34,3819
TPLinkLight (FR) ,241200,191,75891,130,70815,61,5076,87,65987,61,64843,26,1144,104,9904,69,5972,35,3932
TPLinkLight (FR) ,243000,178,71089,124,66390,54,4699,77,61471,57,60591,20,880,101,9618,67,5799,34,3819
TPLinkLight (FR) ,244800,187,75581,130,70750,57,4831,84,65855,61,64843,23,1012,103,9726,69,5907,34,3819
TPLinkLight (FR) ,246600,183,75385,128,70642,55,4743,82,65767,61,64843,21,924,101,9618,67,5799,34,3819
TPLinkLight (FR) ,248400,191,73893,128,68689,63,5204,83,63773,59,62717,24,1056,108,10120,69,5972,39,4148
TPLinkLight (FR) ,250200,183,74366,127,69579,56,4787,82,64748,60,63780,22,968,101,9618,67,5799,34,3819
TPLinkLight (FR) ,252000,187,73523,126,68516,61,5007,86,63905,59,62717,27,1188,101,9618,67,5799,34,3819
TPLinkLight (FR) ,253800,191,78794,131,73831,60,4963,90,69176,64,68032,26,1144,101,9618,67,5799,34,3819
TPLinkLight (FR) ,0,4106,1439462,2233,1147794,1873,291668,3944,1426616,2105,1138734,1839,287882,162,12846,128,9060,34,3786
TPLinkLight (FR) ,1800,3873,1391383,2024,1106979,1849,284404,3764,1381277,1952,1100879,1812,280398,109,10106,72,6100,37,4006
TPLinkLight (FR) ,3600,3925,1434571,2042,1139641,1883,294930,3824,1425019,1975,1133875,1849,291144,101,9552,67,5766,34,3786
TPLinkLight (FR) ,5400,3844,1385592,2017,1101151,1827,284441,3738,1375648,1947,1095159,1791,280489,106,9944,70,5992,36,3952
TPLinkLight (FR) ,7200,3666,1238354,1935,972804,1731,265550,3531,1222518,1850,965240,1681,257278,135,15836,85,7564,50,8272
TPLinkLight (FR) ,9000,3925,1415158,2042,1123093,1883,292065,3824,1405606,1975,1117327,1849,288279,101,9552,67,5766,34,3786
TPLinkLight (FR) ,10800,3876,1420632,2011,1128618,1865,292014,3772,1410796,1942,1122680,1830,288116,104,9836,69,5938,35,3898
TPLinkLight (FR) ,12600,3889,1407495,2025,1119933,1864,287562,3783,1397673,1956,1114059,1827,283614,106,9822,69,5874,37,3948
TPLinkLight (FR) ,14400,3918,1421203,2042,1129335,1876,291868,3814,1411367,1973,1123397,1841,287970,104,9836,69,5938,35,3898
TPLinkLight (FR) ,16200,3813,1387687,1996,1106304,1817,281383,3712,1378135,1929,1100538,1783,277597,101,9552,67,5766,34,3786
TPLinkLight (FR) ,18000,3828,1422295,2003,1138297,1825,283998,3725,1412635,1936,1132531,1789,280104,103,9660,67,5766,36,3894
TPLinkLight (FR) ,19800,3859,1447062,2009,1158508,1850,288554,3755,1437226,1940,1152570,1815,284656,104,9836,69,5938,35,3898
TPLinkLight (FR) ,21600,3858,1422598,2008,1135315,1850,287283,3755,1412938,1941,1129549,1814,283389,103,9660,67,5766,36,3894
TPLinkLight (FR) ,23400,3886,1432275,2031,1145238,1855,287037,3781,1422385,1961,1139246,1820,283139,105,9890,70,5992,35,3898
TPLinkLight (FR) ,25200,3878,1415336,2024,1129894,1854,285442,3777,1405784,1957,1124128,1820,281656,101,9552,67,5766,34,3786
TPLinkLight (FR) ,27000,3860,1434708,2013,1146697,1847,288011,3756,1424872,1944,1140759,1812,284113,104,9836,69,5938,35,3898
TPLinkLight (FR) ,28800,3892,1430877,2042,1145582,1850,285295,3791,1421325,1975,1139816,1816,281509,101,9552,67,5766,34,3786
TPLinkLight (FR) ,30600,3908,1434161,2042,1144828,1866,289333,3807,1424609,1975,1139062,1832,285547,101,9552,67,5766,34,3786
TPLinkLight (FR) ,32400,3919,1454826,2051,1163621,1868,291205,3815,1444990,1982,1157683,1833,287307,104,9836,69,5938,35,3898
TPLinkLight (FR) ,34200,3903,1449326,2036,1158032,1867,291294,3792,1439234,1961,1151834,1831,287400,111,10092,75,6198,36,3894
TPLinkLight (FR) ,36000,3918,1444541,2043,1154547,1875,289994,3814,1434705,1974,1148609,1840,286096,104,9836,69,5938,35,3898
TPLinkLight (FR) ,37800,3863,1452638,2008,1163568,1855,289070,3756,1442762,1941,1157802,1815,284960,107,9876,67,5766,40,4110
TPLinkLight (FR) ,39600,3883,1456354,2027,1166950,1856,289404,3779,1446518,1958,1161012,1821,285506,104,9836,69,5938,35,3898
TPLinkLight (FR) ,41400,3913,1469215,2042,1178953,1871,290262,3810,1459555,1975,1173187,1835,286368,103,9660,67,5766,36,3894
TPLinkLight (FR) ,43200,3903,1466442,2033,1175126,1870,291316,3798,1456674,1966,1169360,1832,287314,105,9768,67,5766,38,4002
TPLinkLight (FR) ,45000,3879,1449199,2031,1160831,1848,288368,3754,1438225,1944,1153919,1810,284306,125,10974,87,6912,38,4062
TPLinkLight (FR) ,46800,3904,1468507,2034,1176450,1870,292057,3801,1458781,1966,1170597,1835,288184,103,9726,68,5853,35,3873
TPLinkLight (FR) ,48600,3879,1448375,2014,1156479,1865,291896,3774,1438417,1944,1150453,1830,287964,105,9958,70,6026,35,3932
TPLinkLight (FR) ,50400,3962,1471080,2061,1176591,1901,294489,3860,1461408,1993,1170738,1867,290670,102,9672,68,5853,34,3819
TPLinkLight (FR) ,52200,3999,1486934,2087,1190134,1912,296800,3895,1477030,2018,1184162,1877,292868,104,9904,69,5972,35,3932
TPLinkLight (FR) ,54000,3918,1474069,2045,1181436,1873,292633,3815,1464343,1978,1175637,1837,288706,103,9726,67,5799,36,3927
TPLinkLight (FR) ,55800,3885,1462707,2028,1172717,1857,289990,3779,1451382,1959,1165564,1820,285818,106,11325,69,7153,37,4172
TPLinkLight (FR) ,57600,3944,1447535,2063,1157945,1881,289590,3840,1437631,1994,1151973,1846,285658,104,9904,69,5972,35,3932
TPLinkLight (FR) ,59400,3841,1441645,2010,1156286,1831,285359,3738,1431919,1943,1150487,1795,281432,103,9726,67,5799,36,3927
TPLinkLight (FR) ,61200,3914,1449447,2045,1160855,1869,288592,3810,1439543,1976,1154883,1834,284660,104,9904,69,5972,35,3932
TPLinkLight (FR) ,63000,3896,1462766,2044,1174916,1852,287850,3793,1453040,1976,1169063,1817,283977,103,9726,68,5853,35,3873
TPLinkLight (FR) ,64800,3868,1452640,2032,1166061,1836,286579,3766,1442968,1964,1160208,1802,282760,102,9672,68,5853,34,3819
TPLinkLight (FR) ,66600,3900,1467353,2046,1177745,1854,289608,3798,1457629,1978,1171863,1820,285766,102,9724,68,5882,34,3842
TPLinkLight (FR) ,68400,3815,1416726,2002,1135023,1813,281703,3714,1407108,1935,1129224,1779,277884,101,9618,67,5799,34,3819
TPLinkLight (FR) ,70200,3907,1461005,2041,1170229,1866,290776,3799,1450885,1971,1164203,1828,286682,108,10120,70,6026,38,4094
TPLinkLight (FR) ,72000,3843,1444028,2005,1157535,1838,286493,3742,1434410,1938,1151736,1804,282674,101,9618,67,5799,34,3819
TPLinkLight (FR) ,73800,3920,1465941,2052,1175903,1868,290038,3807,1455551,1974,1169445,1833,286106,113,10390,78,6458,35,3932
TPLinkLight (FR) ,75600,3928,1474004,2049,1182904,1879,291100,3825,1464206,1981,1177015,1844,287191,103,9798,68,5889,35,3909
TPLinkLight (FR) ,77400,3877,1452046,2022,1162005,1855,290041,3775,1442374,1954,1156152,1821,286222,102,9672,68,5853,34,3819
TPLinkLight (FR) ,79200,3809,1417019,1991,1134352,1818,282667,3704,1407061,1921,1128326,1783,278735,105,9958,70,6026,35,3932
TPLinkLight (FR) ,81000,3885,1468916,2028,1179383,1857,289533,3784,1459298,1961,1173584,1823,285714,101,9618,67,5799,34,3819
TPLinkLight (FR) ,82800,3857,1448603,2000,1158645,1857,289958,3751,1438591,1931,1152673,1820,285918,106,10012,69,5972,37,4040
TPLinkLight (FR) ,84600,3900,1453549,2029,1162793,1871,290756,3794,1443661,1961,1156940,1833,286721,106,9888,68,5853,38,4035
TPLinkLight (FR) ,86400,3921,1481144,2039,1187397,1882,293747,3820,1471526,1972,1181598,1848,289928,101,9618,67,5799,34,3819
TPLinkLight (FR) ,88200,3941,1482566,2053,1188346,1888,294220,3836,1472608,1983,1182320,1853,290288,105,9958,70,6026,35,3932
TPLinkLight (FR) ,90000,3940,1492275,2049,1197271,1891,295004,3838,1482603,1981,1191418,1857,291185,102,9672,68,5853,34,3819
TPLinkLight (FR) ,91800,3952,1489177,2059,1193553,1893,295624,3848,1479273,1990,1187581,1858,291692,104,9904,69,5972,35,3932
TPLinkLight (FR) ,93600,3890,1467342,2034,1177980,1856,289362,3789,1457724,1967,1172181,1822,285543,101,9618,67,5799,34,3819
TPLinkLight (FR) ,95400,3873,1440314,2018,1151141,1855,289173,3772,1430696,1951,1145342,1821,285354,101,9618,67,5799,34,3819
TPLinkLight (FR) ,97200,3901,1468649,2031,1176707,1870,291942,3797,1458745,1962,1170735,1835,288010,104,9904,69,5972,35,3932
TPLinkLight (FR) ,99000,3885,1443216,2022,1154048,1863,289168,3784,1433598,1955,1148249,1829,285349,101,9618,67,5799,34,3819
TPLinkLight (FR) ,100800,3861,1429193,2016,1142567,1845,286626,3757,1419289,1947,1136595,1810,282694,104,9904,69,5972,35,3932
TPLinkLight (FR) ,102600,3762,1394231,1961,1113976,1801,280255,3661,1384613,1894,1108177,1767,276436,101,9618,67,5799,34,3819
TPLinkLight (FR) ,104400,3833,1461643,2002,1177193,1831,284450,3726,1451577,1932,1171167,1794,280410,107,10066,70,6026,37,4040
TPLinkLight (FR) ,106200,3817,1447853,2000,1165388,1817,282465,3716,1438235,1933,1159589,1783,278646,101,9618,67,5799,34,3819
TPLinkLight (FR) ,108000,3852,1472979,2013,1187074,1839,285905,3748,1463199,1945,1181221,1803,281978,104,9780,68,5853,36,3927
TPLinkLight (FR) ,109800,3795,1403820,1984,1124249,1811,279571,3690,1393862,1914,1118223,1776,275639,105,9958,70,6026,35,3932
TPLinkLight (FR) ,111600,3800,1431340,1982,1149484,1818,281856,3699,1421722,1915,1143685,1784,278037,101,9618,67,5799,34,3819
